"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
11 10 15 1978 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 22 1978 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 29 1978 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 5 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 12 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 19 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 26 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 3 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 10 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 17 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 24 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 31 1978 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 7 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 14 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 21 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 28 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 4 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 11 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 18 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 25 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 4 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 11 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 18 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 25 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 1 1979 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 8 1979 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 15 1979 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 22 1979 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 29 1979 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 6 1979 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 13 1979 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 20 1979 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 27 1979 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 3 1979 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 10 1979 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 17 1979 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 24 1979 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 1 1979 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 8 1979 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 15 1979 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 22 1979 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 29 1979 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 5 1979 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 12 1979 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 19 1979 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 26 1979 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 2 1979 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 9 1979 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 16 1979 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 23 1979 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 30 1979 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 7 1979 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 14 1979 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 21 1979 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 28 1979 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 4 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 11 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 18 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 25 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 2 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 9 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 16 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 23 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 30 1979 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 6 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 13 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 20 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 27 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 3 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 10 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 17 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 24 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 2 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 9 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 16 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 23 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 30 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 6 1980 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 13 1980 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 20 1980 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 27 1980 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 4 1980 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 11 1980 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 18 1980 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 25 1980 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 1 1980 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 8 1980 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 15 1980 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 22 1980 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 29 1980 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 6 1980 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 13 1980 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 20 1980 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 27 1980 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 3 1980 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 10 1980 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 17 1980 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 24 1980 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 31 1980 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 7 1980 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 14 1980 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 21 1980 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 28 1980 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 5 1980 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 12 1980 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 19 1980 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 26 1980 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 2 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 9 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 16 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 23 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 30 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 7 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 14 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 21 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 28 1980 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 4 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 11 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 18 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 25 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 1 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 8 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 15 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 22 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 1 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 8 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 15 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 22 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 29 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 5 1981 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 12 1981 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 19 1981 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 26 1981 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 3 1981 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 10 1981 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 17 1981 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 24 1981 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 31 1981 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 7 1981 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 14 1981 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 21 1981 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 28 1981 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 5 1981 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 12 1981 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 19 1981 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 26 1981 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 2 1981 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 9 1981 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 16 1981 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 23 1981 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 30 1981 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 6 1981 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 13 1981 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 20 1981 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 27 1981 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 4 1981 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 11 1981 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 18 1981 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 25 1981 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 1 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 8 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 15 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 22 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 29 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 6 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 13 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 20 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 27 1981 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 3 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 10 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 17 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 24 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 31 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 7 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 14 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 21 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 28 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 7 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 14 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 21 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 28 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 4 1982 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 11 1982 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 18 1982 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 25 1982 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 2 1982 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 9 1982 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 16 1982 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 23 1982 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 30 1982 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 6 1982 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 13 1982 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 20 1982 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 27 1982 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 4 1982 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 11 1982 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 18 1982 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 25 1982 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 1 1982 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 8 1982 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 15 1982 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 22 1982 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 29 1982 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 5 1982 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 12 1982 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 19 1982 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 26 1982 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 3 1982 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 10 1982 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 17 1982 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 24 1982 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 10 31 1982 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
15 11 7 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 14 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 21 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 28 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 5 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 12 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 19 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 26 1982 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 2 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 9 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 16 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 23 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 30 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 6 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 13 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 20 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 27 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 6 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 13 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 20 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 27 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 3 1983 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 10 1983 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 17 1983 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 24 1983 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 1 1983 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 8 1983 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 15 1983 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 22 1983 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 29 1983 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 5 1983 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 12 1983 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 19 1983 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 26 1983 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 3 1983 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 10 1983 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 17 1983 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 24 1983 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 31 1983 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 7 1983 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 14 1983 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 21 1983 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 28 1983 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 4 1983 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 11 1983 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 18 1983 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 25 1983 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 10 2 1983 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
10 10 9 1983 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 16 1983 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
12 10 23 1983 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 30 1983 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 6 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 13 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 20 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 27 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 4 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 11 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 18 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 25 1983 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 1 1 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 8 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 15 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 22 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 29 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 5 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 12 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 19 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 26 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 4 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 11 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 18 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 25 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 1 1984 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 8 1984 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 15 1984 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 22 1984 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 29 1984 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 6 1984 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 13 1984 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 20 1984 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 27 1984 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 3 1984 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 10 1984 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 17 1984 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 24 1984 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 1 1984 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 8 1984 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 15 1984 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 22 1984 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 29 1984 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 5 1984 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 12 1984 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 19 1984 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 26 1984 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 2 1984 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 9 1984 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 16 1984 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 23 1984 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 30 1984 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 7 1984 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 14 1984 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 21 1984 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 28 1984 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 4 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 11 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 18 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 25 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 2 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 9 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 16 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 23 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 30 1984 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 6 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 13 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 20 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 27 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 3 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 10 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 17 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 24 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 3 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 10 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 17 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 24 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 31 1985 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 7 1985 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 14 1985 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 21 1985 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 28 1985 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 5 1985 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 12 1985 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 19 1985 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 26 1985 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 2 1985 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 9 1985 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 16 1985 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 23 1985 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 30 1985 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 7 1985 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
